Latitude,Longitude,Occurrence_Location,Coastal_State_Affected,Weather,Wind_Force,Sea_State,Visibility,Natural_Light,Short_Description,Description,Main_Event_L1,Severity
60.35,-2.483333,Open sea -> Within EEZ,None/Register withdrawn,Unknown,10 - Storm - knot (48-55) m/s (25-28),5 - Rough - (2.5 - 4 m),Good - 5.0 <= Vis < 25.0 nm,Daylight,A fishing vessel crew member suffered multiple injuries after getting hit by a large amount to water,"A fishing vessel crew member fell and was washed into the net drum by a large amount of water. The weather conditions were challenging, a helicopter was tasked but unable to transfer the crew member. The fishing vessel made it's way to a harbour where the crew member was extracted and passed into the care of the ambulance service. The crew member suffered multiple injuries.",Accident to person(s),2
57.216667,-5.666667,Coastal waters <= 12 nm,UNITED KINGDOM,Rain,2 - Light Breeze - knot (4-6) m/s (2-3),5 - Rough - (2.5 - 4 m),Moderate - 2.0 <=Vis < 5.0 nm,Twilight,Fishing vessel lost its rudder and grounded with minor water ingress,"A fishing vessel suffered the loss of its rudder, resulting in a grounding on rocks. There was some water ingress in the forward compartment. The fishing vessel was able to get off the rocks, a search and rescue vessel was tasked to the scene. The fishing vessel was escorted back to port as they had power and some steering and the water ingress was minimal. There were no injuries to crew.",Loss Of Control,3
51.4856,-0.0245,Inland waters -> River,UNITED KINGDOM,Clear,0 - Calm - knot (0-1) m/s (0-1),0 - Calm glassy - (0 m),Very good - Vis >= 25.0 nm,Daylight,A tug crew member stepped on chalk debris whilst the vessel was towing a barge resulting in an ankle injury,"A tug vessel crew member was on a barge and transiting the deck when they stepped on a lump of chalk debris spilled over onto the deck from a loading operation, resulting in a sprain/strain injury to the ankle that was later diagnosed as a dislocation.",Accident to person(s),3
50.1309,-5.0682,Coastal waters <= 12 nm,UNITED KINGDOM,Clear,1 - Light air - knot (1-3) m/s (1-2),1 - Calm rippled - (0 - 0.1 m),Good - 5.0 <= Vis < 25.0 nm,Daylight,"A passenger vessel crewmember was disembarking via a pilot ladder, when one of the stanchions used to secure the ladder gave way","A passenger vessel crew member was disembarking to a pilot vessel, via pilot ladder, when a stanchion used to secure the ladder gave way. The securing point was the vertical upright of a hand rail. The support appeared to fail at it’s base, where it sits in water so possibly suffered some corrosion. The crew member was toward the bottom of the ladder and only fell a small distance and was uninjured.",Damage / Loss Of Equipment,4
49.778333,-5.325,Coastal waters <= 12 nm,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Unknown,A container ship suffered a breach in the hull resulting in leaked fuel,"A container ship crew noticed an oil slick on the surface next to the vessel. Upon investigation, it was evident there was a crack in one of the bunkers. The extent of the fuel leak was not known but was described by the ship as a few tons or hundreds of litres. The type of fuel was very low sulphur fuel oils (VLSFO) and transferred to another bunker.",Loss Of Control,2
58.087833,-1.405,Open sea -> Outside EEZ,None/Register withdrawn,Overcast,5 - Fresh Breeze - knot (17-21) m/s (9-11),4 - Moderate - (1.25 - 2.5 m),Good - 5.0 <= Vis < 25.0 nm,Daylight,A service vessel crew member fell on some stairs and injured their back,"A service vessel crew member fell down a set of stairs and landed on their back, causing injury to their spine. The vessel requested medical advice as there was concern for the lower spine injury, it was advised that the crew member be evacuated by helicopter.",Accident to person(s),4
56.44,-5.6335,Coastal waters <= 12 nm,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Unknown,A fishing vessel began taking on water and required assistance,"A fishing vessel was on passage when it began taking on water in the engine room. The vessel's pumps were blocked and could not manage the level of water entering the space. A search and rescue (SAR) vessel attended and offered their pumps as support, clearing the water and enabling the fishing vessel to continue on its way.",Flooding / Foundering,3
57.838333,3.191667,Open sea -> Within EEZ,None/Register withdrawn,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Unknown,A general cargo vessel lost cargo during passage,General cargo vessel lost 80 tonnes of timber over the side after the vessel was hit by a large wave which caused the cargo to shift and when a second large wave hit causing the cargo fell overboard. ,Loss Of Control,3
50.706667,-6.181667,Open sea -> Within EEZ,None/Register withdrawn,Overcast,8 - Gale - knot (34-40) m/s (17-21),6 - Very rough - (4.0 - 6.0 m),Poor - 0.5 <=Vis < 2.0 nm,Night,A fishing vessel crew member injured knee after being hit by a wave on deck,"A fishing vessel crew member was on deck when a rogue wave came over the vessel and washed the crew member up the deck resulting in an injury to their knee and their lifejacket activating. The crew assisted the injured crew member into the galley where they were made comfortable and pain relief. The decision was made to return to harbour, the coast guard was contacted with a request for a search and rescue (SAR) vessel to assistance due the low tide upon arrival. Once ashore the crew member was passed into the care of the ambulance service and taken to hospital . The crew member was released from the hospital the same day with minor injuries.",Accident to person(s),3
51.756167,-5.186167,Coastal waters <= 12 nm,UNITED KINGDOM,Overcast,6 - Strong Breeze - knot (22-27) m/s (11-14),4 - Moderate - (1.25 - 2.5 m),Good - 5.0 <= Vis < 25.0 nm,Daylight,A search and rescue vessel damaged the outboard tiller arm whilst on service,"A search and rescue (SAR) vessel had been tasked to assist divers who were in difficulty. On arrival, there was a swell of around two meters but sheltered from the wind. The vessel did a quick coastal search, the coastguard alerted them to a diver who had been sighted near the rocks. The SAR crew located the diver and instructed them to make their way if possible, to open water. Due to the sea conditions, this was extremely difficult so the SAR crew decided to go to the diver. Veering down was considered but the situation was time-critical and in the swell and such shallow water the anchor would not have held. The helm steered the boat, the crew got hold of the diver but were struggling to get the diver into the vessel with the dive equipment attached. As the crew pulled the diver out of the water a large wave hit the SAR vessel and swung the bow to shore. The helm attempted to turn back to sea but realised that the tiller arm had completely snapped and unable to be steered. The SAR vessel was pushed up onto the rocks, the crew secured the vessel until it could be recovered. No injuries to crew or the diver.",Loss Of Control,3
51.4982,0.7632,Coastal waters <= 12 nm,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Unknown,A bulk carrier's pilot ladder did not conform to SOLAS regulations,A bulk carrier's pilot ladder was not rigged to SOLAS regulations. Ladder secured with ropes but not rigged from deck and secured to ladder side ropes. Weight of ladder secured by spreader and rope wrapped around deck cross bar. Duty officer on deck informed/instructed to inform Master.,Damage / Loss Of Equipment,5
51.286667,-3.403333,Coastal waters <= 12 nm,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Unknown,A bitumen tanker began drifting after they lost an anchor,"A tanker was anchored, awaiting pilot boarding instructions. A crew member noticed the vessel swinging and dragging from the anchored position, they alerted the Master engines were started. When heaving up the anchor, it was realized that the starboard anchor was missing, and the pin was noticed to be detached from the anchor shackle.",Damage / Loss Of Equipment,6
57.274833,-5.753333,Coastal waters <= 12 nm,UNITED KINGDOM,Unknown,8 - Gale - knot (34-40) m/s (17-21),Unknown,Unknown,Twilight,A tanker's mooring lines parted during a cargo discharge operation,"Whilst the tanker was berthed alongside and discharging LNG, the weather changed from 15m/s westerly wind to a 20m/s north-westerly increasing the swell. This quickly led to the spring line parting and putting the remaining lines under tension. The master called for an emergency release and proceeded to anchorage.",Damage / Loss Of Equipment,6
51.4814,0.8729,Coastal waters <= 12 nm,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Unknown,A container ship's pilot ladder did not conform to SOLAS regulations,A container ship's pilot ladder did not conform to SOLAS regulations,Damage / Loss Of Equipment,5
53.279167,-4.616667,Coastal waters <= 12 nm,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Daylight,A search and rescue vessel damaged a propeller whilst launching,"Immediately prior to the launch of a search and rescue (SAR) vessel from its carriage and on application of power, the helm realised they were close to rocks. The helm manoeuvred hard to port, causing the port propeller to make contact with the carriage. The propeller was significantly damaged and the carriage's rubber strips sustained lacerations.",Damage / Loss Of Equipment,3
51.6095,-3.9305,Coastal waters <= 12 nm,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Unknown,A pilot vessel suffered engine failure which lead to a full electrical failure,A pilot vessel suffered engine failure which led to complete electrical blackout. The vessel deployed it's anchor and waited for search and rescue (SAR) assistance. A SAR vessel was deployed and towed the vessel back to port.,Loss Of Control,3
50.7726,-1.1019,Coastal waters <= 12 nm,UNITED KINGDOM,Clear,3 - Gentle Breeze - knot (7-10) m/s (4-5),3 - Slight - (0.5 - 1.25 m),Good - 5.0 <= Vis < 25.0 nm,Daylight,A Ro-Ro cargo vessel's bow thruster started emitting smoke,"A ro-ro cargo vessel was on approach to a harbour with a pilot embarked. The vessel informed harbour control that they had a fire in the bow thruster space, turned round and headed for anchorage. Whilst at anchor the area was investigated by crew who reported that no fire actually occurred only smoke in the bow thruster space.",Fire / Explosion,3
57.601667,-7.026667,Coastal waters <= 12 nm,UNITED KINGDOM,Overcast,7 - Near Gale - knot (28-33) m/s (14-17),5 - Rough - (2.5 - 4 m),Moderate - 2.0 <=Vis < 5.0 nm,Twilight,A ro-pax vessel suffered engine issues and was escorted to port,"A ro-pax vessel developed issues with the starboard engine whilst on passage, eventually losing power in the starboard engine. The vessel was escorted to port by a coast guard vessel. The vessel was able to make way with one engine and the use of both bow thrusters.",Loss Of Control,6
51.4392,1.215,Coastal waters <= 12 nm,UNITED KINGDOM,Clear,6 - Strong Breeze - knot (22-27) m/s (11-14),2 - Smooth - (0.1 - 0.5 m),Good - 5.0 <= Vis < 25.0 nm,Daylight,A windfarm vessel's handrail was damaged by a mooring line,"A windfarm vessel was tied off with the tie off rope eyes onto each of the forward mooring posts. A crew member was attempting turn the vessel around as the tide was taking the vessel back around to the other side of the tower. Whilst attempting the manoeuvre the port line was resting on top of the forward gate access ropes. As tension came up on the mooring line, the line crushed part of the port stanchion and pulled off the top part of the handrail which is located on the top of the bulwark.",Damage / Loss Of Equipment,6
53.4928,-3.1633,Coastal waters <= 12 nm,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Unknown,A container ship's pilot ladder did not conform to SOLAS regulations,A container ship's pilot ladder was not rigged in compliance with SOLAS guidance. Rope pilot ladder secured using only shackles below a step. Rope tails were unsecured. Tripping line below the bottom spreader.,Damage / Loss Of Equipment,4
